Sample ID,Sample from,Subarea,Prey species (Eng),Prey remain,Left otolith,Right otolith,Wear class,n,Magnification,Otolith width lupp,Otolith length lupp,Otolith width (mm),Otolith length  (mm),Prey length measured (cm),Notes,Prey species (Eng),Family,Scientific Name
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.93,5.619,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.06,5.73,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.813,5.286,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.016,5.678,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.866,5.161,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.935,5.508,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.976,5.586,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.036,6.064,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.947,5.63,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.138,5.902,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.289,6.232,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.034,6.146,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.096,6.1,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.053,5.811,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.833,5.299,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.782,5.15,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.931,6.291,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.109,6.138,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.983,5.772,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.082,5.974,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.055,5.9,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.794,5.447,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.996,5.476,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,2.152,5.671,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,3,1,NA,NA,NA,1.912,5.74,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,2,1,NA,NA,NA,2.508,6.647,NA,SPH,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,2,1,NA,NA,NA,2.735,7.472,NA,SPH,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,2,1,NA,NA,NA,2.611,6.937,NA,SPH,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,2,1,NA,NA,NA,2.413,6.514,NA,SPH,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.076,6.149,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.471,6.971,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.755,5.068,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.118,6.029,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.211,6.556,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.909,5.001,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.24,6.822,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.225,6.554,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.752,4.624,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.061,5.98,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.862,5.158,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.908,5.352,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.897,4.883,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.802,4.943,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.786,5.047,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.755,4.676,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,Codfish,broken otolith,NA,NA,3,9,NA,NA,NA,NA,NA,NA,NA,Gadidae,Gadidae,Gadidae
A2014/05631,colon,O-Län,unknown,green bones,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,3.788,9.399,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,3.673,8.927,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,3.706,9.147,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,2.202,5.926,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.588,8.712,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.224,7.544,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.92,7.205,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.214,7.539,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.416,8.971,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.571,6.714,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2013/05496,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,2.292,6.167,NA,NA,Gadidae,Gadidae,Gadidae
A2013/05496,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.838,5.274,NA,NA,Gadidae,Gadidae,Gadidae
A2013/05496,colon,O-Län,Codfish,otolith,NA,NA,3,1,NA,NA,NA,1.963,5.177,NA,NA,Gadidae,Gadidae,Gadidae
A2013/05496,colon,O-Län,Gobiidae,otolith,NA,NA,2,1,NA,NA,NA,1.166,1.3,NA,NA,Gobies,Gobiidae,Gobiidae
A2013/05496,colon,O-Län,Gobiidae,otolith,NA,NA,2,1,NA,NA,NA,1.151,1.234,NA,NA,Gobies,Gobiidae,Gobiidae
A2013/05496,colon,O-Län,Flounder,otolith,NA,NA,2,1,NA,NA,NA,1.244,1.662,NA,NA,Flounder,Pleuronectidae,Platichthys flesus
A2013/05496,colon,O-Län,Flounder,otolith,NA,NA,2,1,NA,NA,NA,1.646,2.285,NA,NA,Flounder,Pleuronectidae,Platichthys flesus
A2013/05496,colon,O-Län,unknown,green bones,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Unknown,Unknown,Unknown
A2013/05496,colon,O-Län,Wrasse,teeth,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Wrasse,Labridae,Labridae
A2013/05496,colon,O-Län,shell,fragment,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Shell Fragment,Non-prey item,Non-prey item
A2015/05085,stomach,M-Län,Sandeel,otolith,NA,NA,2,1,NA,NA,NA,1.149,2.592,NA,NA,Sandeel,Ammodytidae,Ammodytes spp.
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.613,3.411,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.279,2.368,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.563,3.008,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.494,3.407,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.585,3.329,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.572,3.089,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.617,3.278,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.818,1.274,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.007,1.398,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,colon,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.956,1.506,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.823,3.432,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.543,3.288,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.528,2.874,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.734,3.448,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.743,3.903,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.621,3.22,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.714,3.906,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,1,1,NA,NA,NA,1.624,3.428,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.46,2.806,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.602,3.298,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.552,3.176,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.304,2.261,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.331,2.335,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.3,2.321,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.313,2.449,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,2,1,NA,NA,NA,1.364,2.46,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Herring,otolith,NA,NA,3,1,NA,NA,NA,1.115,2.099,NA,NA,Herring,Clupeidae,Clupea harengus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.004,1.474,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.022,1.498,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.157,1.902,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.121,1.713,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.07,1.621,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.048,1.616,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.052,1.544,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,0.972,1.404,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,2,1,NA,NA,NA,1.071,1.637,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.906,1.422,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.742,1.155,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.125,1.677,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,1.085,1.42,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.943,1.505,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2020/05465,stomach,O-Län,Sprat,otolith,NA,NA,3,1,NA,NA,NA,0.887,1.273,NA,NA,Sprat,Clupeidae,Sprattus sprattus
A2015/05085,colon,M-Län,Sandeel,otolith,NA,NA,3,1,NA,NA,NA,1.028,2.313,NA,NA,Sandeel,Ammodytidae,Ammodytes spp.
A2015/05085,colon,M-Län,Gobiidae,otolith,NA,NA,3,1,NA,NA,NA,0.979,1.058,NA,NA,Gobies,Gobiidae,Gobiidae
A2015/05085,colon,M-Län,Plaice,dermal plaque,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,European Plaice,Pleuronectidae,Pleuronectes platessa
A2015/05085,colon,M-Län,shell,fragment,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,Shell Fragment,Non-prey item,Non-prey item
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,4.756,11.505,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,4.979,11.406,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,4.248,10.344,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,4.274,10.305,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.265,7.923,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.084,7.489,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.776,7.258,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.105,7.874,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,3.164,7.933,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,1,1,NA,NA,NA,2.963,7.584,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,4.049,10.222,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,4.001,10.307,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,4.979,11.393,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,5.038,11.919,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,4.65,10.591,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,2,1,NA,NA,NA,3.902,9.818,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,4.536,10.527,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.314,8.226,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.911,9.81,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.447,8.427,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.501,8.677,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.467,8.702,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.528,8.73,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.77,8.575,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.492,8.232,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.165,7.944,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.709,6.136,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,4.051,9.698,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.538,6.926,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.373,5.608,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.768,7.022,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.623,6.189,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.585,8.044,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.485,8.092,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.211,8.137,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,3.325,7.61,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.842,6.058,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Cod,otolith,NA,NA,3,1,NA,NA,NA,2.963,6.415,NA,NA,Atlantic Cod,Gadidae,Gadus morhua
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.218,5.81,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.326,6.917,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.742,7.279,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.172,5.84,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.54,7.025,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.434,6.514,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,2.281,6.823,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
A2020/05478,stomach,O-Län,Saithe/Pollack/Haddock,otolith,NA,NA,2,1,NA,NA,NA,1.901,4.633,NA,NA,Saithe/Pollack/Haddock,Gadidae,Pollachius virens / Pollachius pollachius / Melanogrammus aeglefinus
